NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Omri Casspi,Min,SF,28,13,17.1,35.5,10.5,0.19,8,0.625,29,2.230769231,0.586,1.307230769,10,0.769230769,0.2,0.153846154,3,1.461076923,0.487025641,0.529,3.5,1.5,5.3,0.8,6.8,1,0.15,3.8,0.384615385,10.01197559,6.887394352,0.512666667
Otto Porter Jr.,Was,SF,23,80,32.6,67.8,15.1,0.049,119,0.832,462,5.775,0.576,3.3264,341,4.2625,0.434,1.849925,10.0375,5.176325,0.51569863,0.628,13.4,6.4,11.1,1.5,6.7,1.45,0.53,6.2,1.2376,20.31526928,13.97519098,0.607849315
Pascal Siakam,Tor,PF,22,55,15.6,32.5,13.1,0.131,32,0.688,198,3.6,0.515,1.854,7,0.127272727,0.143,0.0182,3.727272727,1.8722,0.502297561,0.523,4.2,3.4,12.2,0.3,2.9,0.47,0.82,4.2,0.400290909,13.6032359,9.357878399,0.504739024
Pat Connaughton,Por,SG,24,39,8.1,16.9,13,0.183,9,0.778,39,1,0.513,0.513,33,0.846153846,0.515,0.435769231,1.846153846,0.948769231,0.513916667,0.645,2.5,1.3,9.1,0.7,12.7,0.15,0.05,6.5,0.179538462,12.87877283,8.859508941,0.6319375
Patricio Garino,Orl,SG,23,5,8.6,18,10.2,0.3,0,0,2,0.4,0,0,5,1,0,0,1.4,0,0,0,0,1.4,8.8,0,0,0,0,0,0,0,0,0
Patrick Beverley,Hou,SG,28,67,30.7,64,14.1,0.146,95,0.768,255,3.805970149,0.463,1.762164179,287,4.28358209,0.383,1.64061194,8.089552239,3.402776119,0.420638376,0.547,9.5,5.9,10.4,4.2,18.8,1.48,0.37,8,1.088955224,18.74411142,12.89436695,0.522041513
Patrick McCaw,Gol,SG,21,71,15.1,31.5,11.9,0.121,37,0.784,122,1.718309859,0.533,0.915859155,123,1.732394366,0.333,0.576887324,3.450704225,1.492746479,0.432591837,0.54,4,1.4,5.1,1.1,9,0.45,0.21,4.9,0.40856338,10.88387533,7.487187799,0.516181633
Patrick Patterson,Tor,PF,27,65,24.6,51.2,12.5,0.085,60,0.717,131,2.015384615,0.458,0.923046154,253,3.892307692,0.372,1.447938462,5.907692308,2.370984615,0.401338542,0.542,6.8,4.5,10.4,1.2,6.6,0.62,0.35,5.4,0.661846154,13.00701824,8.947730959,0.523885417
Patty Mills,San,PG,28,80,21.9,45.7,19.5,0.133,80,0.825,266,3.325,0.474,1.57605,355,4.4375,0.414,1.837125,7.7625,3.413175,0.439700483,0.578,9.5,1.8,4.5,3.5,24.2,0.81,0.04,7.1,0.825,19.39243449,13.34035851,0.558033816
Pau Gasol,San,C,36,64,25.4,53,21.3,0.106,184,0.707,500,7.8125,0.494,3.859375,104,1.625,0.538,0.87425,9.4375,4.733625,0.501576159,0.578,12.4,7.8,17.4,2.3,14.7,0.38,1.09,9.5,2.032625,24.77732324,17.04470757,0.54789404
Paul George,Ind,SF,26,75,35.9,74.7,28.9,0.127,374,0.898,852,11.36,0.501,5.69136,496,6.613333333,0.393,2.59904,17.97333333,8.2904,0.461261128,0.587,23.7,6.6,10.3,3.3,16.1,1.57,0.36,8.9,4.478026667,27.67214171,19.0360984,0.533563798
Paul Millsap,Atl,PF,31,69,34,70.7,24.4,0.121,405,0.768,731,10.5942029,0.486,5.148782609,241,3.492753623,0.311,1.086246377,14.08695652,6.235028986,0.442610082,0.542,18.1,7.7,12.5,3.7,17.9,1.3,0.9,9.4,4.507826087,24.70208047,16.9929469,0.481165124
Paul Pierce,Lac,SF,39,25,11.1,23.1,14.8,0.174,13,0.769,27,1.08,0.481,0.51948,43,1.72,0.349,0.60028,2.8,1.11976,0.399914286,0.535,3.2,1.9,9.7,0.4,5,0.16,0.2,4.8,0.39988,10.33835156,7.111913478,0.507107143
Paul Zipser,Chi,SF,22,44,19.2,39.9,14.4,0.144,40,0.775,122,2.772727273,0.451,1.2505,99,2.25,0.333,0.74925,5.022727273,1.99975,0.398140271,0.503,5.5,2.8,8,0.8,6.1,0.34,0.36,4.8,0.704545455,10.83966308,7.456773503,0.472726244
PJ Tucker,Pho,SF,31,57,28.5,59.5,11.3,0.118,77,0.792,218,3.824561404,0.463,1.77077193,136,2.385964912,0.338,0.80645614,6.210526316,2.57722807,0.414977401,0.517,7,6,11.4,1.3,6.1,1.49,0.25,5.3,1.069894737,14.02076469,9.645102975,0.479903955
PJ Tucker,Tor,SF,31,24,25.4,52.9,10.9,0.094,16,0.688,68,2.833333333,0.412,1.167333333,60,2.5,0.4,1,5.333333333,2.167333333,0.406375,0.515,5.8,5.3,11.9,1.1,5.9,1.29,0.21,5.1,0.458666667,13.00898915,8.949086779,0.500125
Quincy Acy,Dal,PF,26,6,8,16.6,20,0.098,3,0.667,10,1.666666667,0.4,0.666666667,7,1.166666667,0.143,0.166833333,2.833333333,0.8335,0.294176471,0.355,2.2,1.3,9.7,0,0,0,0,0,0.3335,0,0,0.323617647
Quincy Acy,Bro,PF,26,32,15.9,33.2,16.5,0.096,57,0.754,70,2.1875,0.414,0.905625,83,2.59375,0.434,1.1256875,4.78125,2.0313125,0.424849673,0.587,6.5,3.3,11.1,0.6,5.4,0.44,0.47,5.9,1.3430625,17.65047904,12.14204015,0.542568627
Quinn Cook,Dal,PG,23,5,15.4,32,20.8,0.236,2,0,11,2.2,0.545,1.199,14,2.8,0.357,0.9996,5,2.1986,0.43972,0.522,5.4,0.6,2.3,2.4,25.7,0.2,0,5.1,0,12.61975149,8.681324113,0.53968
Quinn Cook,Nor,PG,23,9,12.3,25.6,19,0.106,3,0.667,29,3.222222222,0.552,1.778666667,12,1.333333333,0.5,0.666666667,4.555555556,2.445333333,0.536780488,0.614,5.8,0.4,1.9,1.6,20.8,0.33,0,5,0.222333333,17.58877711,12.09959443,0.609951219
Rajon Rondo,Chi,PG,30,69,26.7,55.6,17.8,0.225,50,0.6,428,6.202898551,0.418,2.592811594,133,1.927536232,0.376,0.724753623,8.130434783,3.317565217,0.408042781,0.461,7.8,5.1,10.4,6.7,37,1.43,0.16,9.6,0.434782609,20.3703745,14.01309872,0.452613191
Rakeem Christmas,Ind,PF,25,28,7.8,16.3,12.9,0.127,27,0.741,43,1.535714286,0.442,0.678785714,0,0,0,0,1.535714286,0.678785714,0.442,0.528,2.1,2,14.3,0.1,2.5,0.11,0.21,3.8,0.714535714,10.15395376,6.985063353,0.442
Ramon Sessions,Cha,PG,30,50,16.2,33.8,20.1,0.127,118,0.771,201,4.02,0.393,1.57986,62,1.24,0.339,0.42036,5.26,2.00022,0.380269962,0.495,6.2,1.5,5,2.6,24.2,0.52,0.06,7.1,1.81956,15.99497481,11.00319295,0.420228137
Randy Foye,Bro,SG,33,69,18.6,38.8,14.4,0.185,63,0.857,122,1.768115942,0.418,0.739072464,203,2.942028986,0.33,0.970869565,4.710144928,1.709942029,0.363033846,0.506,5.2,2.3,6.4,2,15.2,0.51,0.13,6.2,0.782478261,12.457029,8.569384771,0.466095385
Rashad Vaughn,Mil,SG,20,41,11.2,23.3,17.2,0.081,5,0.4,75,1.829268293,0.413,0.755487805,81,1.975609756,0.321,0.634170732,3.804878049,1.389658537,0.365230769,0.449,3.5,1.2,6.2,0.6,7.4,0.46,0.24,4.9,0.048780488,9.316655287,6.409072658,0.448567308
Raul Neto,Uta,PG,24,40,8.6,18,14.9,0.136,9,0.889,60,1.5,0.517,0.7755,31,0.775,0.323,0.250325,2.275,1.025825,0.450912088,0.527,2.5,0.8,5,0.9,15.1,0.53,0.13,5.7,0.200025,12.5722036,8.64861518,0.505928571
Raymond Felton,Lac,PG,32,80,21.2,44.3,16.5,0.131,64,0.781,370,4.625,0.473,2.187625,144,1.8,0.319,0.5742,6.425,2.761825,0.429856031,0.496,6.7,2.7,7.2,2.4,16.3,0.83,0.28,6.6,0.6248,14.78163199,10.16851547,0.474540856
Reggie Bullock,Det,SF,25,31,15.1,31.4,13.4,0.071,7,0.714,55,1.774193548,0.473,0.839193548,73,2.35483871,0.384,0.904258065,4.129032258,1.743451613,0.422242188,0.538,4.5,2.1,7.5,0.9,8.8,0.58,0.1,5.4,0.161225806,12.39427474,8.526215137,0.531742188
Reggie Jackson,Det,PG,26,52,27.4,57.1,26.4,0.134,136,0.868,493,9.480769231,0.442,4.1905,184,3.538461538,0.359,1.270307692,13.01923077,5.460807692,0.419441654,0.51,14.5,2.2,4.4,5.2,30.3,0.67,0.1,8,2.270153846,20.90154815,14.37850136,0.468227474
Reggie Williams,Nor,SF,30,6,13.3,27.6,14.5,0,7,0.857,12,2,0.25,0.5,11,1.833333333,0.455,0.834166667,3.833333333,1.334166667,0.348043478,0.518,4.5,1,4,0.7,7.1,0.5,0,4.4,0.999833333,10.58608252,7.282331477,0.456847826
Richard Jefferson,Cle,SF,36,79,20.4,42.6,12.2,0.118,108,0.741,157,1.987341772,0.58,1.152658228,186,2.35443038,0.333,0.784025316,4.341772152,1.936683544,0.446058309,0.574,5.7,2.6,6.9,1,6.6,0.33,0.13,4.8,1.013012658,11.42377813,7.858595364,0.536346939
Richaun Holmes,Phi,C,23,57,20.9,43.6,18.6,0.107,103,0.699,335,5.877192982,0.606,3.561578947,77,1.350877193,0.351,0.474157895,7.228070175,4.035736842,0.558342233,0.611,9.8,5.4,14.3,1,8.3,0.74,0.95,7.2,1.263105263,23.55705332,16.20526484,0.59114199
Ricky Rubio,Min,PG,26,75,32.9,68.6,17.4,0.201,285,0.891,454,6.053333333,0.443,2.681626667,196,2.613333333,0.306,0.79968,8.666666667,3.481306667,0.401689231,0.539,11.1,4.1,7.2,9.1,38.8,1.71,0.13,9.1,3.3858,23.02587577,15.83985951,0.447824615
Robert Covington,Phi,SF,26,67,31.6,65.9,19.2,0.139,174,0.822,320,4.776119403,0.484,2.311641791,412,6.149253731,0.333,2.047701493,10.92537313,4.359343284,0.399010929,0.534,12.9,6.5,11.3,1.5,7.5,1.9,1.03,6.3,2.134746269,19.60124385,13.48400173,0.492724044
Robin Lopez,Chi,C,28,81,28,58.4,17.5,0.1,104,0.721,773,9.543209877,0.494,4.714345679,2,0.024691358,0,0,9.567901235,4.714345679,0.492725161,0.511,10.4,6.4,12.4,1,5.6,0.22,1.44,5.8,0.925728395,16.50982504,11.35736646,0.492725161
Rodney Hood,Uta,SG,24,59,27,56.3,22.9,0.084,115,0.783,358,6.06779661,0.441,2.675898305,307,5.203389831,0.371,1.930457627,11.27118644,4.606355932,0.408684211,0.523,12.7,3.4,7.3,1.6,10.1,0.64,0.19,6.1,1.526186441,16.13949828,11.1026129,0.494321053
Rodney McGruder,Mia,SG,25,78,25.2,52.5,12.3,0.102,71,0.62,240,3.076923077,0.488,1.501538462,220,2.820512821,0.332,0.936410256,5.897435897,2.437948718,0.413391304,0.506,6.4,3.3,7.2,1.6,8.8,0.59,0.23,5.1,0.564358974,10.96980055,7.5462971,0.492782609
Rodney Stuckey,Ind,PG,30,39,17.9,37.2,22.2,0.154,107,0.748,184,4.717948718,0.391,1.844717949,60,1.538461538,0.317,0.487692308,6.256410256,2.332410256,0.372803279,0.483,7.2,2.2,6.8,2.2,17.7,0.41,0,7.3,2.052205128,14.89505831,10.24654321,0.411778689
Ron Baker,Nyk,SG,23,52,16.5,34.3,14.8,0.192,43,0.651,131,2.519230769,0.45,1.133653846,86,1.653846154,0.267,0.441576923,4.173076923,1.575230769,0.377474654,0.456,4.1,1.9,6.2,2.1,17.3,0.67,0.13,6.2,0.538326923,11.9379641,8.212311921,0.430382488
Rondae Hollis-Jeffer,Bro,SF,22,78,22.6,47,18.7,0.151,253,0.751,475,6.08974359,0.463,2.819551282,67,0.858974359,0.224,0.192410256,6.948717949,3.011961538,0.43345572,0.517,8.7,5.8,13.6,2,13.4,1.05,0.58,8.2,2.435935897,20.19177395,13.89023661,0.447300738
Ronnie Price,Pho,PG,33,14,9.6,20,9,0.104,4,0.75,7,0.5,0.143,0.0715,17,1.214285714,0.176,0.213714286,1.714285714,0.285214286,0.166375,0.272,1,0.8,4.5,1.3,16.9,0.79,0.07,4.2,0.214285714,6.269883413,4.313150708,0.228708334
Roy Hibbert,Cha,C,30,42,16,33.3,14,0.149,75,0.813,144,3.428571429,0.542,1.858285714,0,0,0,0,3.428571429,1.858285714,0.542,0.613,5.2,3.6,12.3,0.5,4.5,0.19,1.05,5.3,1.451785714,17.08021306,11.74974528,0.542
Rudy Gay,Sac,SF,30,30,33.8,70.3,25.8,0.128,138,0.855,329,10.96666667,0.483,5.2969,113,3.766666667,0.372,1.4012,14.73333333,6.6981,0.454622172,0.559,18.7,6.3,10.8,2.8,14.1,1.47,0.87,8.2,3.933,24.28723523,16.70756838,0.502174208
Rudy Gobert,Uta,C,24,81,33.9,70.6,16.7,0.15,476,0.653,624,7.703703704,0.662,5.099851852,1,0.012345679,0,0,7.716049383,5.099851852,0.6609408,0.681,14,12.8,21.8,1.2,5.8,0.6,2.64,7.1,3.837382716,26.68214338,18.35506309,0.6609408
Russell Westbrook,Okc,PG,28,81,34.6,72.1,41.7,0.159,840,0.845,1358,16.7654321,0.459,7.695333333,583,7.197530864,0.343,2.468753086,23.96296296,10.16408642,0.424158166,0.554,31.6,10.7,17.1,10.4,57.3,1.65,0.38,17.6,8.762962963,43.61712116,30.00489876,0.475670016
Ryan Anderson,Hou,PF,28,72,29.4,61.2,17.9,0.062,150,0.86,267,3.708333333,0.446,1.653916667,506,7.027777778,0.403,2.832194444,10.73611111,4.486111111,0.417852523,0.583,13.6,4.6,8.5,0.9,4.7,0.43,0.19,5.2,1.791666667,16.82227811,11.5723078,0.549752911
Ryan Kelly,Atl,PF,25,16,6.9,14.3,13.7,0.115,6,0.833,18,1.125,0.222,0.24975,10,0.625,0.4,0.25,1.75,0.49975,0.285571429,0.408,1.6,1.1,9,0.5,10.2,0.25,0.31,5.6,0.312375,7.563394017,5.202976852,0.357
Salah Mejri,Dal,C,30,73,12.4,25.8,10.6,0.196,61,0.59,134,1.835616438,0.649,1.191315068,3,0.04109589,0.333,0.013684932,1.876712329,1.205,0.642080292,0.65,2.9,4.2,19.8,0.2,2.4,0.44,0.84,4.3,0.493013699,17.41157488,11.97769425,0.645726277
Sam Dekker,Hou,SF,22,77,18.4,38.4,14.9,0.082,68,0.559,242,3.142857143,0.591,1.857428571,187,2.428571429,0.321,0.779571429,5.571428571,2.637,0.473307692,0.549,6.5,3.7,10.9,1,7.7,0.49,0.27,6.3,0.493662338,15.57398381,10.71358666,0.543269231
Sasha Vujacic,Nyk,SG,32,42,9.7,20.2,17.3,0.098,24,0.708,62,1.476190476,0.306,0.451714286,74,1.761904762,0.311,0.547952381,3.238095238,0.999666667,0.308720588,0.423,3,1.3,7.4,1.2,17.8,0.31,0.05,6.9,0.404571429,9.918684057,6.82321765,0.393330882
Sean Kilpatrick,Bro,SG,27,70,25.1,52.2,23.8,0.138,242,0.843,427,6.1,0.468,2.8548,308,4.4,0.341,1.5004,10.5,4.3552,0.414780952,0.546,13.1,4,8.5,2.2,14.6,0.64,0.09,7.8,2.914371429,20.1467793,13.85928408,0.486228571
Semaj Christon,Okc,PG,24,64,15.2,31.7,12.2,0.154,31,0.548,160,2.5,0.406,1.015,63,0.984375,0.19,0.18703125,3.484375,1.20203125,0.344977578,0.387,2.9,1.4,5,2,18.1,0.44,0.11,5.3,0.2654375,8.193694964,5.636570716,0.371816143
Serge Ibaka,Orl,PF,27,56,30.5,63.6,20.8,0.082,91,0.846,489,8.732142857,0.532,4.6455,214,3.821428571,0.388,1.482714286,12.55357143,6.128214286,0.488165007,0.569,15.1,6.8,12.2,1.1,5.9,0.61,1.63,6.3,1.37475,21.74297199,14.95732996,0.547220484
Serge Ibaka,Tor,PF,27,23,31,64.5,20.9,0.117,34,0.882,176,7.652173913,0.494,3.780173913,103,4.47826087,0.398,1.782347826,12.13043478,5.562521739,0.45855914,0.556,14.2,6.8,12.4,0.7,3.3,0.3,1.43,5.3,1.303826087,18.83767027,12.95872754,0.53202509
Sergio Rodriguez,Phi,PG,30,68,22.3,46.5,19.3,0.189,27,0.667,284,4.176470588,0.415,1.733235294,252,3.705882353,0.365,1.352647059,7.882352941,3.085882353,0.391492537,0.484,7.8,2.3,5.7,5.1,35.4,0.72,0.06,8.1,0.264838235,17.55343945,12.07528511,0.477294776
Seth Curry,Dal,PG,26,70,29,60.4,19.5,0.11,100,0.85,381,5.442857143,0.528,2.873828571,322,4.6,0.425,1.955,10.04285714,4.828828571,0.480822191,0.601,12.8,2.6,5.1,2.7,15.9,1.13,0.1,6.2,1.214285714,18.81494568,12.94309494,0.57815505
Shabazz Muhammad,Min,SF,24,78,19.4,40.5,21.5,0.076,190,0.774,452,5.794871795,0.529,3.065487179,146,1.871794872,0.336,0.628923077,7.666666667,3.694410256,0.481879599,0.566,9.9,2.8,8.5,0.4,3.7,0.28,0.08,4.6,1.885384615,17.03489507,11.71857033,0.522896321
Shabazz Napier,Por,PG,25,53,9.7,20.1,21.2,0.167,49,0.776,91,1.716981132,0.429,0.736584906,92,1.735849057,0.37,0.642264151,3.452830189,1.378849057,0.399338798,0.533,4.1,1.1,6.5,1.3,19.5,0.6,0.04,7.4,0.717433962,17.34662658,11.9330153,0.492344262
Shaun Livingston,Gol,PG,31,76,17.7,36.9,13,0.153,60,0.7,313,4.118421053,0.55,2.265131579,3,0.039473684,0.333,0.013144737,4.157894737,2.278276316,0.547939873,0.568,5.1,2,6.2,1.8,13.5,0.5,0.26,6,0.552631579,14.28159714,9.824533691,0.54952057
Shawn Long,Phi,C,24,18,13,27,25.5,0.095,35,0.543,90,5,0.6,3,19,1.055555556,0.368,0.388444444,6.055555556,3.388444444,0.559559633,0.595,8.2,4.7,20.1,0.7,10.8,0.5,0.5,9.2,1.055833333,29.21667439,20.09860655,0.591633027
Sheldon McClellan,Was,SG,24,30,9.6,19.9,14,0.054,27,0.852,45,1.5,0.511,0.7665,30,1,0.233,0.233,2.5,0.9995,0.3998,0.518,3,1.1,6.7,0.5,7,0.27,0.07,4.9,0.7668,9.970898903,6.859137058,0.4464
Shelvin Mack,Uta,PG,26,55,21.9,45.6,19.6,0.178,77,0.688,261,4.745454545,0.51,2.420181818,120,2.181818182,0.308,0.672,6.927272727,3.092181818,0.446377953,0.518,7.8,2.3,6,2.8,20.4,0.78,0.05,6.7,0.9632,15.70106891,10.80101049,0.49488189
Skal Labissiere,Sac,PF,20,33,18.5,38.6,21.3,0.132,74,0.703,209,6.333333333,0.545,3.451666667,8,0.242424242,0.375,0.090909091,6.575757576,3.542575758,0.538732719,0.579,8.8,4.9,15.2,0.8,7.5,0.48,0.36,7,1.576424242,21.25597005,14.62231372,0.545645161
Solomon Hill,Nor,SF,25,80,29.7,61.8,11.5,0.133,128,0.805,208,2.6,0.428,1.1128,270,3.375,0.348,1.1745,5.975,2.2873,0.382811715,0.527,7,3.8,6.8,1.8,8.1,0.9,0.4,4.9,1.288,11.54668782,7.943146859,0.481096234
Spencer Dinwiddie,Bro,PG,23,59,22.6,47.1,14.1,0.151,159,0.792,201,3.406779661,0.478,1.628440678,101,1.711864407,0.376,0.643661017,5.118644068,2.272101695,0.443887417,0.581,7.3,2.8,6.5,3.1,20.3,0.75,0.39,7.1,2.134372881,17.54434356,12.0690279,0.506761589
Spencer Hawes,Cha,PF,28,35,17.9,37.3,19.6,0.147,34,0.882,163,4.657142857,0.54,2.514857143,55,1.571428571,0.291,0.457285714,6.228571429,2.972142857,0.477178899,0.545,7.3,4.2,12.8,1.8,16.1,0.37,0.74,8.5,0.8568,20.10868752,13.83308016,0.513887615
Spencer Hawes,Mil,PF,28,19,9,18.7,20.3,0.119,18,0.778,33,1.736842105,0.636,1.104631579,26,1.368421053,0.346,0.473473684,3.105263158,1.578105263,0.50820339,0.62,4.4,2.4,15.3,1,17.7,0.11,0.21,9.8,0.737052632,22.04135784,15.16259425,0.584440678
Stanley Johnson,Det,SF,20,77,17.8,37.1,14.8,0.155,53,0.679,211,2.74025974,0.398,1.090623377,154,2,0.292,0.584,4.74025974,1.674623377,0.353276712,0.436,4.4,2.5,7.5,1.4,10.5,0.73,0.31,5.6,0.467363636,10.78292535,7.417742728,0.414876712
Stephen Curry,Gol,PG,28,79,33.4,69.6,30.1,0.129,362,0.898,654,8.278481013,0.537,4.445544304,790,10,0.41,4.1,18.27848101,8.545544304,0.467519391,0.623,25.3,4.5,7.4,6.6,31.2,1.81,0.22,10.9,4.114886076,34.42246161,23.67974887,0.57967313
Stephen Zimmerman,Orl,C,20,19,5.7,11.8,14.8,0.083,5,0.6,31,1.631578947,0.323,0.527,0,0,0,0,1.631578947,0.527,0.323,0.346,1.2,1.8,17.7,0.2,5.3,0.11,0.26,5.3,0.157894737,6.132023762,4.218314901,0.323
Steven Adams,Okc,C,23,80,29.9,62.2,16.3,0.16,257,0.611,654,8.175,0.572,4.6761,1,0.0125,0,0,8.1875,4.6761,0.571126718,0.589,11.3,7.7,14.2,1.1,5.4,1.11,0.98,6.1,1.9628375,20.2347279,13.9197853,0.571126718
T.J. McConnell,Phi,PG,24,81,26.3,54.9,14.4,0.224,90,0.811,457,5.641975309,0.492,2.775851852,55,0.679012346,0.2,0.135802469,6.320987654,2.911654321,0.460632813,0.504,6.9,3.1,6.5,6.6,37.5,1.65,0.12,7.9,0.901111111,19.71737053,13.56388709,0.471375
Taj Gibson,Chi,PF,31,55,27.3,56.9,19.2,0.117,119,0.714,518,9.418181818,0.529,4.982218182,12,0.218181818,0.167,0.036436364,9.636363636,5.018654545,0.520803774,0.549,11.6,6.9,13.7,1.1,6.5,0.49,0.91,6.5,1.544836364,19.48731307,13.40562697,0.52269434
Taj Gibson,Okc,PF,31,23,21.2,44.1,19.6,0.125,39,0.718,178,7.739130435,0.494,3.823130435,1,0.043478261,1,0.043478261,7.782608696,3.866608696,0.496826816,0.528,9,4.5,11.7,0.6,4.2,0.61,0.65,5.5,1.217478261,17.59538126,12.10413753,0.499620112
Taurean Prince,Atl,SF,22,59,16.6,34.7,17.2,0.157,94,0.787,183,3.101694915,0.443,1.374050847,102,1.728813559,0.324,0.560135593,4.830508475,1.934186441,0.400410526,0.513,5.7,2.7,8.8,0.9,8.4,0.73,0.46,5.8,1.253864407,14.89178823,10.24429367,0.458389474
Terrence Jones,Nor,PF,25,51,24.8,51.6,21.4,0.078,170,0.606,414,8.117647059,0.512,4.156235294,75,1.470588235,0.253,0.372058824,9.588235294,4.528294118,0.472276074,0.518,11.5,5.9,12.6,1.2,7.5,0.76,1.04,7,2.02,20.11839395,13.83975736,0.491677914
Terrence Ross,Tor,SF,25,54,22.3,46.6,19.8,0.062,50,0.82,223,4.12962963,0.516,2.130888889,256,4.740740741,0.375,1.777777778,8.87037037,3.908666667,0.440643006,0.558,10.4,2.6,6.5,0.8,5.9,0.98,0.37,5,0.759259259,17.18218788,11.81989535,0.540851775
Terry Rozier,Bos,PG,22,74,17.1,35.6,17.1,0.097,66,0.773,232,3.135135135,0.405,1.26972973,179,2.418918919,0.318,0.769216216,5.554054054,2.038945946,0.367109489,0.466,5.5,3.1,10,1.8,15.2,0.62,0.15,7.3,0.689432432,14.1271526,9.718288878,0.436357664
Thabo Sefolosha,Atl,SF,32,62,25.7,53.6,13.3,0.119,75,0.733,275,4.435483871,0.484,2.146774194,120,1.935483871,0.342,0.661935484,6.370967742,2.808709677,0.440860759,0.519,7.2,4.4,9.3,1.7,9.9,1.55,0.5,5.9,0.886693548,15.42546983,10.61142158,0.492810127
Thaddeus Young,Ind,PF,28,74,30.2,63,16.4,0.116,86,0.523,569,7.689189189,0.557,4.282878378,118,1.594594595,0.381,0.607540541,9.283783784,4.890418919,0.526770015,0.562,11,6,11.2,1.6,8.4,1.53,0.41,6.3,0.607810811,18.21940493,12.53341316,0.559490539
Thomas Robinson,Lal,PF,25,48,11.7,24.3,20.7,0.17,66,0.47,195,4.0625,0.538,2.185625,1,0.020833333,0,0,4.083333333,2.185625,0.535255102,0.535,5,4.6,21.7,0.6,8.8,0.56,0.19,8.2,0.64625,21.86232709,15.0394362,0.535255102
Thon Maker,Mil,PF,19,57,9.9,20.5,17.8,0.077,49,0.653,107,1.877192982,0.514,0.964877193,74,1.298245614,0.378,0.490736842,3.175438596,1.455614035,0.45839779,0.558,4,2,11.7,0.4,6.2,0.18,0.46,6,0.561350877,15.58659687,10.72226339,0.535668508
Tiago Splitter,Phi,C,32,8,9.5,19.8,23.9,0.143,11,0.818,25,3.125,0.48,1.5,6,0.75,0.333,0.24975,3.875,1.74975,0.451548387,0.544,4.9,2.8,16,0.5,8.9,0.13,0.13,8,1.12475,19.45660387,13.38450163,0.483774194
Tim Frazier,Nor,PG,26,65,23.5,48.9,16.3,0.18,129,0.76,276,4.246153846,0.446,1.893784615,128,1.969230769,0.313,0.616369231,6.215384615,2.510153846,0.403861386,0.504,7.1,2.7,6,5.2,31.4,0.86,0.09,7.9,1.508307692,17.83566036,12.26942928,0.453445545
Tim Hardaway Jr.,Atl,SG,24,79,27.3,56.8,22.5,0.095,214,0.766,495,6.265822785,0.537,3.364746835,417,5.278481013,0.357,1.884417722,11.5443038,5.249164557,0.454697368,0.568,14.5,2.8,5.7,2.3,14.3,0.7,0.19,6.6,2.074987342,19.73232996,13.57417791,0.536314145
Tim Quarterman,Por,SG,22,16,5,10.4,22.8,0.266,3,0,16,1,0.5,0.5,13,0.8125,0.385,0.3128125,1.8125,0.8128125,0.448448276,0.511,1.9,0.9,9.7,0.7,21.1,0.13,0.19,8.5,0,13.37665644,9.202010854,0.534741379
Timofey Mozgov,Lal,C,30,54,20.4,42.6,16.8,0.166,78,0.808,327,6.055555556,0.517,3.130722222,1,0.018518519,0,0,6.074074074,3.130722222,0.51542378,0.553,7.4,4.9,13.1,0.8,5.9,0.3,0.57,6,1.167111111,16.8428008,11.58642568,0.51542378
Timothe Luwawu-Cabar,Phi,SF,21,69,17.2,35.9,17.8,0.15,123,0.854,200,2.898550725,0.475,1.376811594,161,2.333333333,0.311,0.725666667,5.231884058,2.102478261,0.401858726,0.536,6.4,2.2,6.9,1.1,9.6,0.46,0.14,5.8,1.522347826,14.17721446,9.752727214,0.471209141
TJ Warren,Pho,SF,23,66,31,64.6,19.2,0.061,154,0.773,716,10.84848485,0.527,5.717151515,98,1.484848485,0.265,0.393484848,12.33333333,6.110636364,0.495457002,0.539,14.4,5.1,9,1.1,5.8,1.15,0.59,5.6,1.803666667,18.63153996,12.81692728,0.511409091
Tobias Harris,Det,PF,24,82,31.3,65.2,21.7,0.076,226,0.841,749,9.134146341,0.537,4.905036585,314,3.829268293,0.347,1.328756098,12.96341463,6.233792683,0.480875823,0.568,16.1,5.1,8.8,1.7,8.8,0.72,0.48,6.6,2.317878049,20.32633201,13.9828012,0.532126059
Tomas Satoransky,Was,SG,25,57,12.6,26.3,12.1,0.19,33,0.697,110,1.929824561,0.473,0.912807018,37,0.649122807,0.243,0.157736842,2.578947368,1.07054386,0.415108844,0.477,2.7,1.5,6.5,1.6,16.6,0.46,0.11,5.9,0.403526316,11.03616554,7.591950615,0.445690476
Toney Douglas,Mem,PG,30,24,16.4,34.2,17.4,0.139,29,0.828,75,3.125,0.48,1.5,42,1.75,0.167,0.29225,4.875,1.79225,0.367641026,0.451,4.9,2.5,8.9,2.3,22.2,0.75,0.21,7.4,1.0005,14.65313719,10.08012189,0.397615385
Tony Allen,Mem,SG,35,71,27,56.2,17.9,0.133,130,0.615,541,7.61971831,0.479,3.64984507,54,0.76056338,0.278,0.21143662,8.38028169,3.86128169,0.460757983,0.493,9.1,5.5,11.7,1.4,8.4,1.62,0.41,6.1,1.126056338,16.45364037,11.31871614,0.473373109
